CustomerID,TotalOrders,TotalRevenue,FirstOrderDate,LastOrderDate,DaysSinceLastOrder
14387,1,898.460000,2013-10-02 00:00:00.000,2013-10-02 00:00:00.000,4568
14416,1,769.490000,2013-10-20 00:00:00.000,2013-10-20 00:00:00.000,4550
14436,2,4776.010000,2013-10-17 00:00:00.000,2014-02-25 00:00:00.000,4422
14446,3,146.750000,2013-07-04 00:00:00.000,2014-04-24 00:00:00.000,4364
14455,3,218.930000,2013-08-02 00:00:00.000,2014-04-15 00:00:00.000,4373
14458,3,133.950000,2013-12-17 00:00:00.000,2014-02-14 00:00:00.000,4433
14459,2,4775.010000,2013-11-14 00:00:00.000,2014-02-14 00:00:00.000,4433
14478,2,4795.010000,2013-11-09 00:00:00.000,2014-02-04 00:00:00.000,4443
14480,3,194.940000,2014-01-12 00:00:00.000,2014-04-03 00:00:00.000,4385
14496,1,804.480000,2013-11-04 00:00:00.000,2013-11-04 00:00:00.000,4535
14497,1,804.480000,2013-11-01 00:00:00.000,2013-11-01 00:00:00.000,4538
14502,3,122.260000,2013-08-18 00:00:00.000,2014-03-01 00:00:00.000,4418
14504,3,162.240000,2013-12-22 00:00:00.000,2014-06-24 00:00:00.000,4303
14561,3,158.840000,2013-07-04 00:00:00.000,2014-04-13 00:00:00.000,4375
14566,3,401.490000,2013-09-17 00:00:00.000,2014-03-01 00:00:00.000,4418
14567,3,161.280000,2013-06-30 00:00:00.000,2014-05-08 00:00:00.000,4350
14574,3,177.600000,2013-11-23 00:00:00.000,2014-04-28 00:00:00.000,4360
14578,1,848.470000,2013-11-28 00:00:00.000,2013-11-28 00:00:00.000,4511
14582,3,111.790000,2013-07-13 00:00:00.000,2014-04-26 00:00:00.000,4362
14586,3,233.940000,2014-04-21 00:00:00.000,2014-05-22 00:00:00.000,4336
14597,2,4803.310000,2013-11-28 00:00:00.000,2014-03-23 00:00:00.000,4396
14598,2,4839.000000,2013-11-03 00:00:00.000,2014-03-15 00:00:00.000,4404
14604,3,137.950000,2013-07-07 00:00:00.000,2013-10-05 00:00:00.000,4565
14605,2,4750.010000,2013-11-27 00:00:00.000,2014-03-12 00:00:00.000,4407
14606,2,4716.020000,2013-11-19 00:00:00.000,2014-03-18 00:00:00.000,4401
14611,3,304.550000,2014-02-04 00:00:00.000,2014-03-15 00:00:00.000,4404
14626,3,197.040000,2013-09-05 00:00:00.000,2014-05-25 00:00:00.000,4333
14631,1,848.470000,2013-12-16 00:00:00.000,2013-12-16 00:00:00.000,4493
14632,3,156.550000,2013-08-01 00:00:00.000,2014-06-09 00:00:00.000,4318
14633,3,242.500000,2013-07-19 00:00:00.000,2014-04-02 00:00:00.000,4386
14640,1,812.420000,2013-12-27 00:00:00.000,2013-12-27 00:00:00.000,4482
14641,3,119.860000,2013-09-08 00:00:00.000,2014-03-18 00:00:00.000,4401
14655,3,174.960000,2013-07-24 00:00:00.000,2013-10-10 00:00:00.000,4560
14658,3,92.820000,2013-11-04 00:00:00.000,2014-04-07 00:00:00.000,4381
14661,3,195.020000,2013-10-02 00:00:00.000,2014-01-04 00:00:00.000,4474
14723,3,87.570000,2013-08-20 00:00:00.000,2013-11-20 00:00:00.000,4519
14724,3,120.410000,2013-10-20 00:00:00.000,2014-06-13 00:00:00.000,4314
14725,3,318.830000,2013-08-18 00:00:00.000,2014-05-11 00:00:00.000,4347
14745,1,902.460000,2013-12-28 00:00:00.000,2013-12-28 00:00:00.000,4481
14760,3,167.260000,2013-11-05 00:00:00.000,2014-05-14 00:00:00.000,4344
14765,3,119.860000,2014-01-26 00:00:00.000,2014-06-11 00:00:00.000,4316
14867,1,839.480000,2013-12-12 00:00:00.000,2013-12-12 00:00:00.000,4497
14871,1,848.470000,2014-01-24 00:00:00.000,2014-01-24 00:00:00.000,4454
14874,1,804.480000,2014-02-08 00:00:00.000,2014-02-08 00:00:00.000,4439
14875,1,839.480000,2014-02-17 00:00:00.000,2014-02-17 00:00:00.000,4430
14877,1,889.470000,2014-02-07 00:00:00.000,2014-02-07 00:00:00.000,4440
14885,1,1155.480000,2014-03-06 00:00:00.000,2014-03-06 00:00:00.000,4413
14886,1,539.990000,2013-08-25 00:00:00.000,2013-08-25 00:00:00.000,4606
14893,1,839.480000,2014-03-06 00:00:00.000,2014-03-06 00:00:00.000,4413
14897,3,196.270000,2013-08-11 00:00:00.000,2014-03-01 00:00:00.000,4418
14900,1,839.480000,2014-03-14 00:00:00.000,2014-03-14 00:00:00.000,4405
14904,3,468.120000,2013-12-15 00:00:00.000,2014-05-03 00:00:00.000,4355
14906,3,189.530000,2014-01-25 00:00:00.000,2014-06-16 00:00:00.000,4311
14910,1,839.480000,2014-03-29 00:00:00.000,2014-03-29 00:00:00.000,4390
14911,1,867.970000,2014-03-21 00:00:00.000,2014-03-21 00:00:00.000,4398
15007,3,209.830000,2013-07-27 00:00:00.000,2014-04-15 00:00:00.000,4373
15008,3,170.530000,2013-08-26 00:00:00.000,2014-03-28 00:00:00.000,4391
15157,3,213.940000,2013-07-04 00:00:00.000,2014-04-30 00:00:00.000,4358
15162,3,154.960000,2014-01-20 00:00:00.000,2014-04-22 00:00:00.000,4366
15172,4,215.450000,2013-07-06 00:00:00.000,2014-04-15 00:00:00.000,4373
15175,2,4850.330000,2013-11-15 00:00:00.000,2014-03-27 00:00:00.000,4392
15176,2,4703.030000,2013-11-05 00:00:00.000,2014-03-25 00:00:00.000,4394
15187,2,4725.320000,2013-11-20 00:00:00.000,2014-03-28 00:00:00.000,4391
15197,3,191.810000,2013-12-06 00:00:00.000,2014-06-19 00:00:00.000,4308
15201,2,4793.020000,2013-11-25 00:00:00.000,2014-03-29 00:00:00.000,4390
15244,4,179.190000,2013-08-12 00:00:00.000,2014-03-29 00:00:00.000,4390
15251,4,200.200000,2013-10-06 00:00:00.000,2014-06-30 00:00:00.000,4297
15283,1,865.950000,2014-03-12 00:00:00.000,2014-03-12 00:00:00.000,4407
15291,1,889.470000,2014-04-17 00:00:00.000,2014-04-17 00:00:00.000,4371
15304,2,4843.000000,2013-11-03 00:00:00.000,2014-03-21 00:00:00.000,4398
15310,3,94.440000,2013-11-08 00:00:00.000,2014-02-14 00:00:00.000,4433
15323,1,804.470000,2014-04-22 00:00:00.000,2014-04-22 00:00:00.000,4366
15334,1,848.470000,2014-05-29 00:00:00.000,2014-05-29 00:00:00.000,4329
15340,3,156.040000,2013-08-16 00:00:00.000,2014-05-05 00:00:00.000,4353
15362,2,4745.020000,2013-11-17 00:00:00.000,2014-03-04 00:00:00.000,4415
15363,2,4719.040000,2013-11-27 00:00:00.000,2014-03-20 00:00:00.000,4399
15376,3,136.240000,2013-09-30 00:00:00.000,2014-04-03 00:00:00.000,4385
15377,3,167.900000,2013-07-27 00:00:00.000,2014-06-23 00:00:00.000,4304
15378,3,170.910000,2013-07-25 00:00:00.000,2014-03-26 00:00:00.000,4393
15391,2,4828.010000,2013-11-26 00:00:00.000,2014-04-04 00:00:00.000,4384
15395,2,4780.020000,2013-11-26 00:00:00.000,2014-04-15 00:00:00.000,4373
15402,3,131.550000,2013-11-24 00:00:00.000,2014-03-03 00:00:00.000,4416
15413,3,318.920000,2013-07-03 00:00:00.000,2014-02-02 00:00:00.000,4445
15418,3,232.230000,2013-09-17 00:00:00.000,2013-11-26 00:00:00.000,4513
15468,3,436.350000,2013-07-25 00:00:00.000,2014-03-12 00:00:00.000,4407
15478,3,182.830000,2013-07-02 00:00:00.000,2014-01-23 00:00:00.000,4455
15488,3,165.300000,2013-11-10 00:00:00.000,2014-03-19 00:00:00.000,4400
15490,2,4813.520000,2013-12-04 00:00:00.000,2014-04-16 00:00:00.000,4372
15494,3,275.440000,2013-07-29 00:00:00.000,2014-04-24 00:00:00.000,4364
15498,3,256.520000,2013-07-23 00:00:00.000,2014-02-24 00:00:00.000,4423
15507,3,267.840000,2013-06-30 00:00:00.000,2013-12-29 00:00:00.000,4480
15511,3,143.540000,2013-09-15 00:00:00.000,2014-06-22 00:00:00.000,4305
15526,3,188.320000,2013-07-23 00:00:00.000,2014-04-05 00:00:00.000,4383
15530,1,846.460000,2014-05-18 00:00:00.000,2014-05-18 00:00:00.000,4340
15536,3,249.530000,2013-12-25 00:00:00.000,2014-05-31 00:00:00.000,4327
15543,3,180.940000,2013-09-15 00:00:00.000,2014-03-05 00:00:00.000,4414
15549,1,574.980000,2013-06-13 00:00:00.000,2013-06-13 00:00:00.000,4679
15556,1,588.960000,2013-08-03 00:00:00.000,2013-08-03 00:00:00.000,4628
15559,3,172.040000,2013-07-15 00:00:00.000,2013-10-25 00:00:00.000,4545
15564,3,188.520000,2013-10-28 00:00:00.000,2014-02-06 00:00:00.000,4441
15566,2,4912.470000,2013-12-07 00:00:00.000,2014-05-09 00:00:00.000,4349
15567,2,4720.270000,2013-12-22 00:00:00.000,2014-05-09 00:00:00.000,4349
15571,3,101.850000,2013-06-30 00:00:00.000,2014-03-06 00:00:00.000,4413
15572,3,104.550000,2013-12-03 00:00:00.000,2014-03-16 00:00:00.000,4403
15748,3,296.910000,2013-10-29 00:00:00.000,2014-04-27 00:00:00.000,4361
15760,4,146.520000,2013-08-23 00:00:00.000,2014-06-20 00:00:00.000,4307
15761,4,196.400000,2014-03-05 00:00:00.000,2014-06-28 00:00:00.000,4299
15762,1,564.480000,2013-11-25 00:00:00.000,2013-11-25 00:00:00.000,4514
15815,3,141.830000,2013-09-19 00:00:00.000,2014-05-27 00:00:00.000,4331
15816,3,188.020000,2013-07-24 00:00:00.000,2013-11-02 00:00:00.000,4537
15826,4,184.710000,2013-07-19 00:00:00.000,2014-06-23 00:00:00.000,4304
15846,2,4943.320000,2013-12-11 00:00:00.000,2014-05-17 00:00:00.000,4341
15847,3,240.440000,2013-10-14 00:00:00.000,2014-06-22 00:00:00.000,4305
15850,2,4813.040000,2013-12-05 00:00:00.000,2014-05-13 00:00:00.000,4345
15856,3,153.210000,2013-06-30 00:00:00.000,2014-06-09 00:00:00.000,4318
15859,3,74.140000,2013-09-22 00:00:00.000,2014-03-08 00:00:00.000,4411
15863,3,243.010000,2013-09-06 00:00:00.000,2013-12-14 00:00:00.000,4495
15864,3,103.550000,2013-10-08 00:00:00.000,2014-03-10 00:00:00.000,4409
15866,3,145.820000,2013-08-14 00:00:00.000,2014-04-21 00:00:00.000,4367
15868,3,166.510000,2013-10-19 00:00:00.000,2014-06-30 00:00:00.000,4297
15872,3,235.540000,2014-04-04 00:00:00.000,2014-05-17 00:00:00.000,4341
15874,3,225.440000,2013-07-30 00:00:00.000,2014-04-05 00:00:00.000,4383
15876,2,4789.020000,2013-12-10 00:00:00.000,2014-05-03 00:00:00.000,4355
15878,3,225.920000,2013-08-11 00:00:00.000,2014-04-18 00:00:00.000,4370
15879,3,196.930000,2013-09-06 00:00:00.000,2014-01-15 00:00:00.000,4463
15881,1,564.990000,2013-08-08 00:00:00.000,2013-08-08 00:00:00.000,4623
15889,2,4848.030000,2013-12-19 00:00:00.000,2014-05-10 00:00:00.000,4348
15900,1,699.970000,2013-08-08 00:00:00.000,2013-08-08 00:00:00.000,4623
15905,2,4899.020000,2013-12-12 00:00:00.000,2014-05-06 00:00:00.000,4352
15906,2,4761.030000,2013-12-11 00:00:00.000,2014-05-28 00:00:00.000,4330
15913,1,712.270000,2013-08-27 00:00:00.000,2013-08-27 00:00:00.000,4604
15916,2,4793.270000,2014-01-04 00:00:00.000,2014-05-07 00:00:00.000,4351
15917,2,4679.060000,2014-01-18 00:00:00.000,2014-05-26 00:00:00.000,4332
15942,3,191.870000,2013-12-08 00:00:00.000,2014-02-21 00:00:00.000,4426
15943,3,365.410000,2013-08-20 00:00:00.000,2014-01-26 00:00:00.000,4452
15974,3,208.410000,2013-07-24 00:00:00.000,2014-04-22 00:00:00.000,4366
15993,1,597.260000,2013-10-23 00:00:00.000,2013-10-23 00:00:00.000,4547
15996,1,564.990000,2013-10-15 00:00:00.000,2013-10-15 00:00:00.000,4555
15997,2,4746.340000,2014-01-09 00:00:00.000,2014-05-21 00:00:00.000,4337
16000,2,4813.950000,2014-01-09 00:00:00.000,2014-05-07 00:00:00.000,4351
16005,3,198.730000,2013-07-12 00:00:00.000,2014-01-04 00:00:00.000,4474
16009,2,170.450000,2014-01-01 00:00:00.000,2014-03-04 00:00:00.000,4415
16011,2,3657.260000,2014-01-28 00:00:00.000,2014-03-17 00:00:00.000,4402
16012,2,94.260000,2013-09-27 00:00:00.000,2013-11-22 00:00:00.000,4517
16020,1,595.960000,2013-10-06 00:00:00.000,2013-10-06 00:00:00.000,4564
16021,1,539.990000,2013-11-27 00:00:00.000,2013-11-27 00:00:00.000,4512
16071,3,103.550000,2014-02-10 00:00:00.000,2014-06-06 00:00:00.000,4321
16083,1,561.970000,2013-11-18 00:00:00.000,2013-11-18 00:00:00.000,4521
16085,3,143.530000,2013-07-10 00:00:00.000,2013-12-02 00:00:00.000,4507
16089,3,342.030000,2013-10-20 00:00:00.000,2014-04-04 00:00:00.000,4384
16090,1,604.960000,2014-03-17 00:00:00.000,2014-03-17 00:00:00.000,4402
16096,3,212.010000,2013-08-01 00:00:00.000,2014-03-27 00:00:00.000,4392
16097,3,103.550000,2013-07-02 00:00:00.000,2013-12-17 00:00:00.000,4492
16098,2,3101.290000,2013-06-25 00:00:00.000,2014-01-16 00:00:00.000,4462
16103,2,3142.320000,2013-07-30 00:00:00.000,2014-01-05 00:00:00.000,4473
16106,3,157.510000,2013-11-04 00:00:00.000,2014-06-15 00:00:00.000,4312
16109,1,548.980000,2014-03-27 00:00:00.000,2014-03-27 00:00:00.000,4392
16110,1,650.470000,2014-03-26 00:00:00.000,2014-03-26 00:00:00.000,4393
16121,1,614.470000,2014-04-25 00:00:00.000,2014-04-25 00:00:00.000,4363
16123,1,629.970000,2014-04-07 00:00:00.000,2014-04-07 00:00:00.000,4381
16124,1,614.450000,2014-04-20 00:00:00.000,2014-04-20 00:00:00.000,4368
16125,1,588.960000,2014-05-05 00:00:00.000,2014-05-05 00:00:00.000,4353
16128,1,539.990000,2014-05-15 00:00:00.000,2014-05-15 00:00:00.000,4343
16132,1,2459.620000,2013-06-20 00:00:00.000,2013-06-20 00:00:00.000,4672
16133,3,164.820000,2013-07-10 00:00:00.000,2014-06-06 00:00:00.000,4321
16140,1,2528.330000,2013-08-25 00:00:00.000,2013-08-25 00:00:00.000,4606
16149,3,192.040000,2013-10-30 00:00:00.000,2014-02-23 00:00:00.000,4424
16213,3,154.540000,2013-12-05 00:00:00.000,2014-03-14 00:00:00.000,4405
16219,1,553.970000,2013-11-09 00:00:00.000,2013-11-09 00:00:00.000,4530
16220,1,562.960000,2013-12-24 00:00:00.000,2013-12-24 00:00:00.000,4485
16241,2,126.960000,2013-09-26 00:00:00.000,2014-02-13 00:00:00.000,4434
16243,2,91.970000,2013-07-30 00:00:00.000,2014-01-26 00:00:00.000,4452
16247,3,95.820000,2013-12-12 00:00:00.000,2013-12-22 00:00:00.000,4487
16331,3,118.780000,2013-08-09 00:00:00.000,2014-06-23 00:00:00.000,4304
16358,4,87.950000,2013-08-08 00:00:00.000,2014-02-25 00:00:00.000,4422
16363,1,2481.820000,2013-08-19 00:00:00.000,2013-08-19 00:00:00.000,4612
16365,1,2490.180000,2014-04-18 00:00:00.000,2014-04-18 00:00:00.000,4370
16366,1,2563.350000,2014-04-13 00:00:00.000,2014-04-13 00:00:00.000,4375
16370,3,132.500000,2014-05-11 00:00:00.000,2014-06-29 00:00:00.000,4298
16380,2,195.950000,2013-12-25 00:00:00.000,2014-05-04 00:00:00.000,4354
16479,3,158.510000,2013-10-26 00:00:00.000,2014-04-24 00:00:00.000,4364
16491,2,3106.330000,2013-07-01 00:00:00.000,2014-01-16 00:00:00.000,4462
16497,4,132.710000,2013-10-31 00:00:00.000,2014-05-12 00:00:00.000,4346
16506,3,102.040000,2013-09-06 00:00:00.000,2014-06-25 00:00:00.000,4302
16643,2,126.960000,2013-09-06 00:00:00.000,2013-10-13 00:00:00.000,4557
16646,2,250.910000,2014-04-04 00:00:00.000,2014-05-25 00:00:00.000,4333
16649,2,115.940000,2014-03-04 00:00:00.000,2014-05-25 00:00:00.000,4333
16654,2,3056.320000,2013-08-01 00:00:00.000,2014-01-07 00:00:00.000,4471
16666,2,205.440000,2013-07-10 00:00:00.000,2013-12-26 00:00:00.000,4483
16667,4,65.990000,2013-11-19 00:00:00.000,2014-06-23 00:00:00.000,4304
16678,2,3162.310000,2013-08-07 00:00:00.000,2014-01-26 00:00:00.000,4452
16717,3,233.810000,2013-09-11 00:00:00.000,2014-02-17 00:00:00.000,4430
16721,3,180.710000,2013-09-08 00:00:00.000,2014-06-24 00:00:00.000,4303
16731,3,155.910000,2013-08-03 00:00:00.000,2014-04-16 00:00:00.000,4372
16754,2,3118.600000,2013-08-17 00:00:00.000,2014-01-02 00:00:00.000,4476
16758,2,3062.340000,2013-11-04 00:00:00.000,2014-01-22 00:00:00.000,4456
16763,1,1700.990000,2013-09-11 00:00:00.000,2013-09-11 00:00:00.000,4589
16764,1,1760.470000,2013-10-21 00:00:00.000,2013-10-21 00:00:00.000,4549
16771,3,104.550000,2013-07-26 00:00:00.000,2014-02-21 00:00:00.000,4426
16772,3,158.530000,2013-08-15 00:00:00.000,2014-06-11 00:00:00.000,4316
16784,1,1735.980000,2013-10-02 00:00:00.000,2013-10-02 00:00:00.000,4568
16791,1,1729.970000,2013-10-23 00:00:00.000,2013-10-23 00:00:00.000,4547
16800,3,75.840000,2013-11-17 00:00:00.000,2014-06-07 00:00:00.000,4320
16810,2,3064.630000,2014-01-09 00:00:00.000,2014-03-31 00:00:00.000,4388
16820,2,3217.790000,2014-01-21 00:00:00.000,2014-05-11 00:00:00.000,4347
16834,1,1750.980000,2013-10-26 00:00:00.000,2013-10-26 00:00:00.000,4544
16836,2,3193.790000,2014-01-16 00:00:00.000,2014-05-20 00:00:00.000,4338
16837,2,155.470000,2014-01-04 00:00:00.000,2014-05-19 00:00:00.000,4339
16840,2,176.950000,2013-10-24 00:00:00.000,2013-11-27 00:00:00.000,4512
16841,2,126.960000,2013-07-28 00:00:00.000,2013-10-29 00:00:00.000,4541
16846,2,180.950000,2013-07-24 00:00:00.000,2013-09-19 00:00:00.000,4581
16847,2,189.940000,2013-11-14 00:00:00.000,2014-04-24 00:00:00.000,4364
16848,2,125.450000,2013-07-03 00:00:00.000,2014-06-21 00:00:00.000,4306
16849,2,176.950000,2014-05-06 00:00:00.000,2014-06-07 00:00:00.000,4320
16855,2,150.950000,2014-03-18 00:00:00.000,2014-05-19 00:00:00.000,4339
16870,3,149.040000,2013-07-06 00:00:00.000,2013-11-22 00:00:00.000,4517
16873,1,578.460000,2013-12-23 00:00:00.000,2013-12-23 00:00:00.000,4486
16876,3,151.840000,2013-09-24 00:00:00.000,2014-05-07 00:00:00.000,4351
16902,2,211.970000,2013-10-23 00:00:00.000,2014-06-11 00:00:00.000,4316
16906,1,2359.980000,2014-01-10 00:00:00.000,2014-01-10 00:00:00.000,4468
16910,2,141.960000,2013-07-16 00:00:00.000,2013-12-13 00:00:00.000,4496
16921,1,1754.980000,2013-10-13 00:00:00.000,2013-10-13 00:00:00.000,4557
16948,3,248.010000,2013-09-04 00:00:00.000,2014-06-07 00:00:00.000,4320
16950,3,211.010000,2013-09-30 00:00:00.000,2013-12-23 00:00:00.000,4486
16952,1,1735.980000,2013-10-29 00:00:00.000,2013-10-29 00:00:00.000,4541
16955,1,1760.470000,2013-11-28 00:00:00.000,2013-11-28 00:00:00.000,4511
16958,3,168.020000,2013-07-14 00:00:00.000,2013-09-03 00:00:00.000,4597
16959,3,135.350000,2013-08-07 00:00:00.000,2014-01-22 00:00:00.000,4456
16964,3,108.540000,2013-07-04 00:00:00.000,2013-11-23 00:00:00.000,4516
16987,1,2414.990000,2014-01-13 00:00:00.000,2014-01-13 00:00:00.000,4465
16995,1,1735.980000,2013-11-11 00:00:00.000,2013-11-11 00:00:00.000,4528
16996,1,1754.980000,2013-11-15 00:00:00.000,2013-11-15 00:00:00.000,4524
17023,1,1735.980000,2013-11-12 00:00:00.000,2013-11-12 00:00:00.000,4527
17025,1,1709.980000,2013-12-15 00:00:00.000,2013-12-15 00:00:00.000,4494
17026,3,261.390000,2013-07-31 00:00:00.000,2013-08-20 00:00:00.000,4611
17027,3,230.900000,2013-07-05 00:00:00.000,2013-11-04 00:00:00.000,4535
17034,1,1750.980000,2013-12-28 00:00:00.000,2013-12-28 00:00:00.000,4481
17036,2,176.950000,2013-07-23 00:00:00.000,2013-10-31 00:00:00.000,4539
17037,1,2334.970000,2014-02-04 00:00:00.000,2014-02-04 00:00:00.000,4443
17116,1,1764.960000,2013-12-10 00:00:00.000,2013-12-10 00:00:00.000,4499
17119,3,214.900000,2013-07-27 00:00:00.000,2013-09-29 00:00:00.000,4571
17125,1,539.990000,2014-03-10 00:00:00.000,2014-03-10 00:00:00.000,4409
17126,2,126.960000,2014-01-14 00:00:00.000,2014-06-09 00:00:00.000,4318
17143,1,1763.970000,2013-12-06 00:00:00.000,2013-12-06 00:00:00.000,4503
17147,1,1700.990000,2014-01-04 00:00:00.000,2014-01-04 00:00:00.000,4474
17148,1,1775.470000,2014-01-26 00:00:00.000,2014-01-26 00:00:00.000,4452
17175,1,2334.980000,2014-02-09 00:00:00.000,2014-02-09 00:00:00.000,4438
17263,1,1700.990000,2014-01-17 00:00:00.000,2014-01-17 00:00:00.000,4461
17337,3,123.910000,2013-08-07 00:00:00.000,2014-04-02 00:00:00.000,4386
17338,3,92.160000,2014-01-22 00:00:00.000,2014-06-09 00:00:00.000,4318
17345,1,1764.960000,2014-02-02 00:00:00.000,2014-02-02 00:00:00.000,4445
17347,3,119.720000,2013-11-03 00:00:00.000,2014-04-10 00:00:00.000,4378
17348,3,205.420000,2013-10-14 00:00:00.000,2014-02-06 00:00:00.000,4441
17360,3,122.180000,2013-10-27 00:00:00.000,2014-05-17 00:00:00.000,4341
17371,3,151.920000,2013-12-05 00:00:00.000,2014-05-12 00:00:00.000,4346
17372,1,1729.970000,2014-02-12 00:00:00.000,2014-02-12 00:00:00.000,4435
17373,1,1735.980000,2014-02-18 00:00:00.000,2014-02-18 00:00:00.000,4429
17374,3,206.630000,2013-07-01 00:00:00.000,2013-12-11 00:00:00.000,4498
17385,3,208.690000,2013-07-22 00:00:00.000,2014-03-16 00:00:00.000,4403
17387,3,148.190000,2013-07-24 00:00:00.000,2013-09-03 00:00:00.000,4597
17388,1,1763.970000,2014-02-03 00:00:00.000,2014-02-03 00:00:00.000,4444
17400,1,2331.950000,2014-02-11 00:00:00.000,2014-02-11 00:00:00.000,4436
17402,1,2304.980000,2014-02-19 00:00:00.000,2014-02-19 00:00:00.000,4428
17403,1,2322.280000,2014-01-29 00:00:00.000,2014-01-29 00:00:00.000,4449
17404,1,1709.980000,2014-02-24 00:00:00.000,2014-02-24 00:00:00.000,4423
17409,2,219.920000,2013-12-31 00:00:00.000,2014-03-01 00:00:00.000,4418
17410,2,168.740000,2013-12-11 00:00:00.000,2014-02-06 00:00:00.000,4441
17411,2,155.470000,2014-01-20 00:00:00.000,2014-03-27 00:00:00.000,4392
17422,2,174.920000,2013-12-15 00:00:00.000,2014-01-01 00:00:00.000,4477
17442,3,319.880000,2013-07-27 00:00:00.000,2014-05-23 00:00:00.000,4335
17450,2,153.910000,2014-04-27 00:00:00.000,2014-06-21 00:00:00.000,4306
17468,2,128.910000,2013-08-21 00:00:00.000,2014-04-12 00:00:00.000,4376
17476,1,1700.990000,2014-03-02 00:00:00.000,2014-03-02 00:00:00.000,4417
17481,2,126.940000,2013-09-11 00:00:00.000,2013-10-03 00:00:00.000,4567
17482,2,146.940000,2013-08-06 00:00:00.000,2014-01-02 00:00:00.000,4476
17483,2,64.500000,2013-08-21 00:00:00.000,2013-11-22 00:00:00.000,4517
17491,2,126.940000,2014-04-01 00:00:00.000,2014-06-03 00:00:00.000,4324
17509,2,98.720000,2013-10-08 00:00:00.000,2014-05-12 00:00:00.000,4346
17539,2,205.920000,2014-01-20 00:00:00.000,2014-04-09 00:00:00.000,4379
17551,2,160.920000,2013-11-20 00:00:00.000,2014-01-22 00:00:00.000,4456
17558,1,1750.470000,2014-03-26 00:00:00.000,2014-03-26 00:00:00.000,4393
17579,2,151.430000,2014-02-14 00:00:00.000,2014-05-11 00:00:00.000,4347
17585,2,164.460000,2013-08-11 00:00:00.000,2014-05-06 00:00:00.000,4352
17586,1,1750.980000,2014-03-07 00:00:00.000,2014-03-07 00:00:00.000,4412
17595,1,1785.970000,2014-04-17 00:00:00.000,2014-04-17 00:00:00.000,4371
17601,2,225.420000,2013-07-12 00:00:00.000,2013-11-25 00:00:00.000,4514
17613,1,2401.950000,2014-02-25 00:00:00.000,2014-02-25 00:00:00.000,4422
17619,2,163.920000,2013-11-20 00:00:00.000,2014-04-23 00:00:00.000,4365
17622,1,2374.980000,2014-02-16 00:00:00.000,2014-02-16 00:00:00.000,4431
17625,1,2431.950000,2014-02-27 00:00:00.000,2014-02-27 00:00:00.000,4420
17654,1,1759.970000,2014-04-18 00:00:00.000,2014-04-18 00:00:00.000,4370
17655,1,1750.980000,2014-04-26 00:00:00.000,2014-04-26 00:00:00.000,4362
17656,1,578.460000,2014-04-22 00:00:00.000,2014-04-22 00:00:00.000,4366
17657,2,113.240000,2013-07-20 00:00:00.000,2014-06-05 00:00:00.000,4322
17680,2,222.190000,2014-01-19 00:00:00.000,2014-06-17 00:00:00.000,4310
17686,2,104.230000,2013-10-08 00:00:00.000,2014-06-27 00:00:00.000,4300
17691,1,1779.470000,2014-04-11 00:00:00.000,2014-04-11 00:00:00.000,4377
17858,1,1700.990000,2014-04-21 00:00:00.000,2014-04-21 00:00:00.000,4367
17861,1,1749.960000,2014-04-25 00:00:00.000,2014-04-25 00:00:00.000,4363
17865,1,1789.970000,2014-04-30 00:00:00.000,2014-04-30 00:00:00.000,4358
17867,2,176.930000,2014-02-11 00:00:00.000,2014-06-04 00:00:00.000,4323
18051,1,1735.980000,2014-05-04 00:00:00.000,2014-05-04 00:00:00.000,4354
18054,2,106.930000,2013-09-23 00:00:00.000,2014-03-12 00:00:00.000,4407
18055,2,143.910000,2013-07-15 00:00:00.000,2014-01-09 00:00:00.000,4469
18065,2,155.470000,2014-02-04 00:00:00.000,2014-03-13 00:00:00.000,4406
18077,2,160.440000,2013-10-30 00:00:00.000,2014-06-11 00:00:00.000,4316
18078,2,200.940000,2013-08-27 00:00:00.000,2014-02-22 00:00:00.000,4425
18081,2,51.970000,2013-12-12 00:00:00.000,2013-12-30 00:00:00.000,4479
18089,1,1735.980000,2014-05-01 00:00:00.000,2014-05-01 00:00:00.000,4357
18090,2,64.910000,2013-09-21 00:00:00.000,2013-10-21 00:00:00.000,4549
18091,1,1750.980000,2014-05-07 00:00:00.000,2014-05-07 00:00:00.000,4351
18092,1,1789.450000,2014-05-04 00:00:00.000,2014-05-04 00:00:00.000,4354
18103,1,1735.980000,2014-05-12 00:00:00.000,2014-05-12 00:00:00.000,4346
18116,1,2376.960000,2014-03-14 00:00:00.000,2014-03-14 00:00:00.000,4405
18118,1,1750.980000,2014-05-01 00:00:00.000,2014-05-01 00:00:00.000,4357
18122,1,2439.990000,2014-03-27 00:00:00.000,2014-03-27 00:00:00.000,4392
18236,1,2414.990000,2014-03-20 00:00:00.000,2014-03-20 00:00:00.000,4399
18237,1,2318.960000,2014-03-02 00:00:00.000,2014-03-02 00:00:00.000,4417
18314,3,115.730000,2013-08-21 00:00:00.000,2013-12-03 00:00:00.000,4506
18317,3,84.740000,2014-04-23 00:00:00.000,2014-06-21 00:00:00.000,4306
18320,3,223.190000,2014-02-10 00:00:00.000,2014-06-01 00:00:00.000,4326
18322,3,148.890000,2013-09-05 00:00:00.000,2014-05-22 00:00:00.000,4336
