CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Cell,CustomerSegment
23880,4352,1,612.1369,1,3,3,133,At Risk
25552,4350,1,612.1369,1,3,3,133,At Risk
24233,4356,1,612.1369,1,3,3,133,At Risk
24221,4351,1,612.1369,1,3,3,133,At Risk
28399,4388,1,612.1369,2,3,3,233,At Risk
29294,4389,1,612.1369,2,3,3,233,At Risk
23210,4395,1,612.1369,2,3,3,233,At Risk
23560,4395,1,612.1369,2,3,3,233,At Risk
19206,4408,1,612.1369,2,3,3,233,At Risk
23818,4411,1,612.1369,2,3,3,233,At Risk
23683,4416,1,612.1369,2,3,3,233,At Risk
23340,4416,1,612.1369,2,3,3,233,At Risk
27986,4347,1,612.1369,1,4,3,143,At Risk
22106,4559,1,612.1369,4,4,3,443,Champion
28314,4559,1,612.1369,4,4,3,443,Champion
24232,4338,1,612.1369,1,4,3,143,At Risk
25750,4545,1,612.1369,4,4,3,443,Champion
22074,4572,1,612.1369,4,4,3,443,Champion
22136,4564,1,612.1369,4,4,3,443,Champion
22104,4563,1,612.1369,4,4,3,443,Champion
29343,4337,1,612.1369,1,4,3,143,At Risk
25595,4335,1,612.1369,1,4,3,143,At Risk
24338,4333,1,612.1369,1,4,3,143,At Risk
22089,4592,1,612.1369,5,5,3,553,Champion
22878,4591,1,612.1369,5,5,3,553,Champion
21665,4579,1,612.1369,4,5,3,453,Champion
27967,4582,1,612.1369,4,5,3,453,Champion
21064,4611,1,612.1369,5,5,3,553,Champion
26210,4598,1,612.1369,5,5,3,553,Champion
21649,4641,1,612.1369,5,5,3,553,Champion
27956,4638,1,612.1369,5,5,3,553,Champion
16360,4630,1,612.1369,5,5,3,553,Champion
21756,4630,1,612.1369,5,5,3,553,Champion
16226,4628,1,612.1369,5,5,3,553,Champion
16225,4628,1,612.1369,5,5,3,553,Champion
21650,4644,1,612.1369,5,5,3,553,Champion
22478,4612,1,612.1369,5,5,3,553,Champion
17668,4515,1,612.1369,4,5,3,453,Champion
26858,4519,1,612.1369,4,5,3,453,Champion
22652,4521,1,612.1369,4,5,3,453,Champion
22292,4513,1,612.1369,4,5,3,453,Champion
22426,4513,1,612.1369,4,5,3,453,Champion
26869,4513,1,612.1369,4,5,3,453,Champion
22623,4511,1,612.1369,4,5,3,453,Champion
26895,4512,1,612.1369,4,5,3,453,Champion
26892,4485,1,612.1369,3,4,3,343,Loyal
23917,4470,1,612.1369,3,4,3,343,Loyal
27583,4470,1,612.1369,3,4,3,343,Loyal
26886,4518,1,612.1369,4,4,3,443,Champion
22999,4477,1,612.1369,3,4,3,343,Loyal
23334,4478,1,612.1369,3,4,3,343,Loyal
26944,4528,1,612.1369,4,4,3,443,Champion
23177,4528,1,612.1369,4,4,3,443,Champion
23139,4533,1,612.1369,4,4,3,443,Champion
16219,4530,1,612.1369,4,4,3,443,Champion
26934,4528,1,612.1369,4,4,3,443,Champion
22440,4521,1,612.1369,4,4,3,443,Champion
22716,4492,1,612.1369,3,4,3,343,Loyal
23242,4490,1,612.1369,3,4,3,343,Loyal
26962,4490,1,612.1369,3,4,3,343,Loyal
23111,4542,1,612.1369,4,4,3,443,Champion
26214,4542,1,612.1369,4,4,3,443,Champion
26817,4536,1,612.1369,4,4,3,443,Champion
22443,4537,1,612.1369,4,4,3,443,Champion
26830,4542,1,612.1369,4,4,3,443,Champion
22585,4542,1,612.1369,4,4,3,443,Champion
22319,4545,1,612.1369,4,4,3,443,Champion
23510,4446,1,612.1369,3,3,3,333,Loyal
27789,4448,1,612.1369,3,3,3,333,Loyal
23392,4449,1,612.1369,3,3,3,333,Loyal
23372,4447,1,612.1369,3,3,3,333,Loyal
23135,4451,1,612.1369,3,3,3,333,Loyal
22593,4452,1,612.1369,3,3,3,333,Loyal
23403,4426,1,612.1369,2,3,3,233,At Risk
24046,4423,1,612.1369,2,3,3,233,At Risk
29181,4424,1,612.1369,2,3,3,233,At Risk
23398,4429,1,612.1369,3,3,3,333,Loyal
23047,4467,1,612.1369,3,3,3,333,Loyal
22515,4468,1,612.1369,3,3,3,333,Loyal
23302,4460,1,612.1369,3,3,3,333,Loyal
23395,4434,1,612.1369,3,3,3,333,Loyal
26978,4435,1,612.1369,3,3,3,333,Loyal
22645,4432,1,612.1369,3,3,3,333,Loyal
24017,4439,1,612.1369,3,3,3,333,Loyal
27706,4439,1,612.1369,3,3,3,333,Loyal
18653,4442,1,612.1369,3,2,3,323,Potential Loyalist
23174,4444,1,612.1369,3,2,3,323,Potential Loyalist
21609,4655,1,612.1369,5,5,3,553,Champion
22462,4651,1,612.1369,5,5,3,553,Champion
21033,4648,1,612.1369,5,5,3,553,Champion
22254,4677,1,612.1369,5,5,3,553,Champion
27949,4686,1,612.1369,5,5,3,553,Champion
21487,4674,1,606.6229,5,5,3,553,Champion
21575,4691,1,606.6229,5,5,3,553,Champion
27953,4647,1,606.6229,5,5,3,553,Champion
21648,4646,1,606.6229,5,5,3,553,Champion
22328,4651,1,606.6229,5,5,3,553,Champion
21602,4654,1,606.6229,5,5,3,553,Champion
25626,4652,1,606.6229,5,5,3,553,Champion
21576,4665,1,606.6229,5,5,3,553,Champion
21013,4663,1,606.6229,5,5,3,553,Champion
24052,4433,1,606.6229,3,3,3,333,Loyal
29097,4458,1,606.6229,3,3,3,333,Loyal
27894,4399,1,606.6229,2,3,3,233,At Risk
22490,4467,1,606.6229,3,3,3,333,Loyal
27179,4456,1,606.6229,3,3,3,333,Loyal
23032,4460,1,606.6229,3,3,3,333,Loyal
23386,4424,1,606.6229,2,3,3,233,At Risk
23384,4426,1,606.6229,3,3,3,333,Loyal
23520,4424,1,606.6229,2,3,3,233,At Risk
29099,4425,1,606.6229,2,3,3,233,At Risk
22153,4542,1,606.6229,4,4,3,443,Champion
26870,4534,1,606.6229,4,4,3,443,Champion
19714,4495,1,606.6229,3,4,3,343,Loyal
22258,4523,1,606.6229,4,4,3,443,Champion
22638,4527,1,606.6229,4,4,3,443,Champion
23165,4526,1,606.6229,4,4,3,443,Champion
23144,4534,1,606.6229,4,4,3,443,Champion
23982,4472,1,606.6229,3,4,3,343,Loyal
28324,4516,1,606.6229,4,5,3,453,Champion
27511,4484,1,606.6229,3,4,3,343,Loyal
28353,4481,1,606.6229,3,4,3,343,Loyal
22733,4505,1,606.6229,4,5,3,453,Champion
22250,4512,1,606.6229,4,5,3,453,Champion
22189,4519,1,606.6229,4,5,3,453,Champion
21903,4614,1,606.6229,5,5,3,553,Champion
25675,4644,1,606.6229,5,5,3,553,Champion
22300,4637,1,606.6229,5,5,3,553,Champion
21610,4632,1,606.6229,5,5,3,553,Champion
22334,4636,1,606.6229,5,5,3,553,Champion
21090,4601,1,606.6229,5,5,3,553,Champion
22885,4601,1,606.6229,5,5,3,553,Champion
25731,4606,1,606.6229,5,5,3,553,Champion
23183,4505,1,606.6229,4,5,3,453,Champion
22466,4509,1,606.6229,4,5,3,453,Champion
22874,4579,1,606.6229,4,5,3,453,Champion
22760,4580,1,606.6229,4,5,3,453,Champion
22048,4591,1,606.6229,5,5,3,553,Champion
27862,4335,1,606.6229,1,4,3,143,At Risk
24336,4338,1,606.6229,1,4,3,143,At Risk
23896,4341,1,606.6229,1,4,3,143,At Risk
29344,4330,1,606.6229,1,4,3,143,At Risk
29299,4380,1,606.6229,2,3,3,233,At Risk
24327,4331,1,606.6229,1,3,3,133,At Risk
25591,4331,1,606.6229,1,4,3,143,At Risk
23990,4378,1,606.6229,2,3,3,233,At Risk
22091,4575,1,606.6229,4,4,3,443,Champion
22587,4569,1,606.6229,4,4,3,443,Champion
22880,4573,1,606.6229,4,4,3,443,Champion
26372,4557,1,606.6229,4,4,3,443,Champion
26837,4557,1,606.6229,4,4,3,443,Champion
22139,4558,1,606.6229,4,4,3,443,Champion
23080,4554,1,606.6229,4,4,3,443,Champion
27909,4407,1,606.6229,2,3,3,233,At Risk
23444,4411,1,606.6229,2,3,3,233,At Risk
24873,4359,1,606.6229,1,3,3,133,At Risk
20090,4358,1,606.6229,1,3,3,133,At Risk
23709,4358,1,606.6229,1,3,3,133,At Risk
24127,4402,1,606.6229,2,3,3,233,At Risk
22689,4402,1,606.6229,2,3,3,233,At Risk
23811,4392,1,606.6229,2,3,3,233,At Risk
16109,4392,1,606.6229,2,3,3,233,At Risk
19883,4394,1,606.6229,2,3,3,233,At Risk
29298,4393,1,606.6229,2,3,3,233,At Risk
23991,4388,1,606.6229,2,3,3,233,At Risk
28072,4388,1,606.6229,2,3,3,233,At Risk
23186,4419,1,606.6229,2,3,3,233,At Risk
28132,4351,1,606.6229,1,3,3,133,At Risk
20744,4350,1,606.6229,1,3,3,133,At Risk
24321,4350,1,606.6229,1,3,3,133,At Risk
23881,4355,1,606.6229,1,3,3,133,At Risk
28135,4354,1,606.6229,1,3,3,133,At Risk
24331,4355,1,606.6229,1,3,3,133,At Risk
28477,4352,1,606.6229,1,3,3,133,At Risk
19990,4375,1,606.6229,2,3,3,233,At Risk
25486,4375,1,606.6229,2,3,3,233,At Risk
23887,4353,1,606.6229,1,3,3,133,At Risk
22684,4359,1,606.6229,1,3,3,133,At Risk
23493,4364,1,606.6229,1,3,3,133,At Risk
25468,4367,1,606.6229,1,3,3,133,At Risk
23909,4374,1,606.6229,2,3,3,233,At Risk
23828,4374,1,606.6229,2,3,3,233,At Risk
20080,4384,1,606.6229,2,3,3,233,At Risk
23860,4381,1,606.6229,2,3,3,233,At Risk
23484,4376,1,596.689,2,3,3,233,At Risk
19994,4385,1,596.689,2,3,3,233,At Risk
23506,4381,1,596.689,2,3,3,233,At Risk
23851,4384,1,596.689,2,3,3,233,At Risk
23715,4369,1,596.689,2,3,3,233,At Risk
25508,4383,1,596.689,2,3,3,233,At Risk
27162,4375,1,596.689,2,3,3,233,At Risk
23850,4374,1,596.689,2,3,3,233,At Risk
28427,4375,1,596.689,2,3,3,233,At Risk
23499,4366,1,596.689,1,3,3,133,At Risk
27985,4369,1,596.689,2,3,3,233,At Risk
23840,4364,1,596.689,1,3,3,133,At Risk
23480,4366,1,596.689,1,3,3,133,At Risk
23838,4366,1,596.689,1,3,3,133,At Risk
27973,4362,1,596.689,1,3,3,133,At Risk
25575,4353,1,596.689,1,3,3,133,At Risk
28120,4350,1,596.689,1,3,3,133,At Risk
23895,4349,1,596.689,1,3,3,133,At Risk
23746,4417,1,596.689,2,3,3,233,At Risk
27130,4391,1,596.689,2,3,3,233,At Risk
27896,4390,1,596.689,2,3,3,233,At Risk
19889,4393,1,596.689,2,3,3,233,At Risk
24717,4391,1,596.689,2,3,3,233,At Risk
24155,4394,1,596.689,2,3,3,233,At Risk
23680,4394,1,596.689,2,3,3,233,At Risk
27906,4396,1,596.689,2,3,3,233,At Risk
23706,4386,1,596.689,2,3,3,233,At Risk
23874,4387,1,596.689,2,3,3,233,At Risk
27983,4386,1,596.689,2,3,3,233,At Risk
19204,4402,1,596.689,2,3,3,233,At Risk
17125,4409,1,596.689,2,3,3,233,At Risk
19769,4402,1,596.689,2,3,3,233,At Risk
23359,4408,1,596.689,2,3,3,233,At Risk
28371,4406,1,596.689,2,3,3,233,At Risk
24191,4407,1,596.689,2,3,3,233,At Risk
22900,4554,1,596.689,4,4,3,443,Champion
24224,4343,1,596.689,1,4,3,143,At Risk
16128,4343,1,596.689,1,4,3,143,At Risk
28692,4346,1,596.689,1,4,3,143,At Risk
24291,4347,1,596.689,1,4,3,143,At Risk
26842,4570,1,596.689,4,4,3,443,Champion
19163,4546,1,596.689,4,4,3,443,Champion
26220,4549,1,596.689,4,4,3,443,Champion
26360,4550,1,596.689,4,4,3,443,Champion
22067,4574,1,596.689,4,4,3,443,Champion
22888,4574,1,596.689,4,4,3,443,Champion
22094,4562,1,596.689,4,4,3,443,Champion
29313,4379,1,596.689,2,3,3,233,At Risk
25587,4332,1,596.689,1,4,3,143,At Risk
24387,4331,1,596.689,1,3,3,133,At Risk
24037,4329,1,596.689,1,4,3,143,At Risk
21386,4330,1,596.689,1,4,3,143,At Risk
25597,4339,1,596.689,1,4,3,143,At Risk
25596,4339,1,596.689,1,4,3,143,At Risk
25589,4337,1,596.689,1,4,3,143,At Risk
20753,4335,1,596.689,1,4,3,143,At Risk
20013,4333,1,596.689,1,4,3,143,At Risk
20011,4333,1,596.689,1,4,3,143,At Risk
23885,4334,1,596.689,1,4,3,143,At Risk
27861,4336,1,596.689,1,4,3,143,At Risk
22522,4590,1,596.689,5,5,3,553,Champion
25656,4583,1,596.689,4,5,3,453,Champion
28211,4589,1,596.689,5,5,3,553,Champion
27515,4508,1,596.689,4,5,3,453,Champion
22472,4502,1,596.689,4,5,3,453,Champion
27512,4507,1,596.689,4,5,3,453,Champion
14886,4606,1,596.689,5,5,3,553,Champion
22066,4599,1,596.689,5,5,3,553,Champion
21747,4631,1,596.689,5,5,3,553,Champion
21022,4640,1,596.689,5,5,3,553,Champion
22287,4641,1,596.689,5,5,3,553,Champion
25646,4642,1,596.689,5,5,3,553,Champion
22281,4644,1,596.689,5,5,3,553,Champion
21766,4621,1,596.689,5,5,3,553,Champion
25727,4611,1,596.689,5,5,3,553,Champion
25739,4612,1,596.689,5,5,3,553,Champion
22042,4613,1,596.689,5,5,3,553,Champion
25748,4619,1,596.689,5,5,3,553,Champion
25747,4617,1,596.689,5,5,3,553,Champion
21072,4617,1,596.689,5,5,3,553,Champion
23178,4518,1,596.689,4,5,3,453,Champion
22615,4520,1,596.689,4,5,3,453,Champion
17557,4515,1,596.689,4,5,3,453,Champion
19697,4513,1,596.689,4,5,3,453,Champion
22249,4512,1,596.689,4,5,3,453,Champion
17518,4514,1,596.689,4,5,3,453,Champion
23176,4510,1,596.689,4,5,3,453,Champion
23257,4496,1,596.689,3,5,3,353,Loyal
23239,4495,1,596.689,3,5,3,353,Loyal
27121,4495,1,596.689,3,5,3,353,Loyal
16021,4512,1,596.689,4,5,3,453,Champion
27517,4479,1,596.689,3,4,3,343,Loyal
22862,4481,1,596.689,3,4,3,343,Loyal
27514,4487,1,596.689,3,4,3,343,Loyal
22873,4488,1,596.689,3,4,3,343,Loyal
23264,4488,1,596.689,3,4,3,343,Loyal
23903,4472,1,596.689,3,4,3,343,Loyal
29067,4471,1,596.689,3,4,3,343,Loyal
27778,4477,1,596.689,3,4,3,343,Loyal
26860,4535,1,596.689,4,4,3,443,Champion
28317,4534,1,596.689,4,4,3,443,Champion
17670,4534,1,596.689,4,4,3,443,Champion
17672,4526,1,596.689,4,4,3,443,Champion
28320,4526,1,596.689,4,4,3,443,Champion
23148,4521,1,596.689,4,4,3,443,Champion
26868,4528,1,596.689,4,4,3,443,Champion
19658,4523,1,596.689,4,4,3,443,Champion
22257,4533,1,596.689,4,4,3,443,Champion
21830,4529,1,596.689,4,4,3,443,Champion
22898,4568,1,596.689,4,4,3,443,Champion
29066,4492,1,596.689,3,4,3,343,Loyal
22872,4491,1,596.689,3,4,3,343,Loyal
18471,4491,1,596.689,3,4,3,343,Loyal
22770,4489,1,596.689,3,4,3,343,Loyal
22972,4542,1,596.689,4,4,3,443,Champion
28316,4538,1,596.689,4,4,3,443,Champion
23179,4540,1,596.689,4,4,3,443,Champion
23110,4544,1,596.689,4,4,3,443,Champion
29182,4448,1,596.689,3,3,3,333,Loyal
23167,4425,1,596.689,2,3,3,233,At Risk
23515,4427,1,596.689,3,3,3,333,Loyal
19203,4429,1,596.689,3,3,3,333,Loyal
22994,4452,1,596.689,3,3,3,333,Loyal
19813,4454,1,596.689,3,3,3,333,Loyal
23352,4461,1,596.689,3,3,3,333,Loyal
23900,4456,1,596.689,3,3,3,333,Loyal
23034,4457,1,596.689,3,3,3,333,Loyal
27581,4468,1,596.689,3,3,3,333,Loyal
24121,4397,1,596.689,2,3,3,233,At Risk
23073,4462,1,596.689,3,3,3,333,Loyal
27689,4434,1,596.689,3,3,3,333,Loyal
27693,4437,1,596.689,3,3,3,333,Loyal
23394,4439,1,596.689,3,3,3,333,Loyal
23365,4441,1,596.689,3,2,3,323,Potential Loyalist
23390,4442,1,596.689,3,2,3,323,Potential Loyalist
23168,4445,1,596.689,3,2,3,323,Potential Loyalist
22398,4664,1,596.689,5,5,3,553,Champion
25608,4668,1,596.689,5,5,3,553,Champion
22262,4668,1,596.689,5,5,3,553,Champion
22459,4670,1,596.689,5,5,3,553,Champion
22301,4653,1,596.689,5,5,3,553,Champion
21030,4649,1,596.689,5,5,3,553,Champion
25616,4649,1,596.689,5,5,3,553,Champion
21439,4684,1,596.689,5,5,3,553,Champion
11827,4347,5,566.2796,1,1,3,113,Lost
11642,4301,5,532.4664,1,1,3,113,Lost
11769,4429,5,529.2399,3,1,3,313,Potential Loyalist
29908,4388,3,525.3083,2,1,3,213,Needs Attention
12970,4395,4,520.5766,2,1,3,213,Needs Attention
14904,4355,3,517.2727,1,1,3,113,Lost
29978,4388,2,498.4405,2,2,3,223,Needs Attention
15468,4407,3,482.1668,2,1,3,213,Needs Attention
29668,5300,1,472.3108,5,5,3,553,Champion
29585,5300,1,472.3108,5,5,3,553,Champion
29768,5239,1,472.3108,5,5,3,553,Champion
12892,4357,4,463.5144,1,1,3,113,Lost
11640,4327,5,452.0777,1,1,3,113,Lost
12054,4339,5,444.7958,1,1,3,113,Lost
14566,4418,3,443.6465,2,1,3,213,Needs Attention
29575,4570,2,430.5564,4,2,3,423,Potential Loyalist
13005,4302,3,427.5909,1,1,3,113,Lost
11740,4307,5,424.4196,1,1,3,113,Lost
12672,4522,3,422.0769,4,1,3,413,Potential Loyalist
15943,4452,3,403.7781,3,1,3,313,Potential Loyalist
29831,4357,1,397.3257,1,3,3,133,At Risk
19224,4385,3,389.5347,2,1,3,213,Needs Attention
17381,4305,2,384.4627,1,2,3,123,Needs Attention
30072,4357,3,383.0017,1,1,3,113,Lost
16609,4597,2,380.1643,5,1,3,513,Potential Loyalist
16089,4384,3,377.9432,2,1,3,213,Needs Attention
14087,4501,3,377.8769,3,1,3,313,Potential Loyalist
12678,4543,3,377.2802,4,1,3,413,Potential Loyalist
13474,4396,4,375.1255,2,1,3,213,Needs Attention
12530,4348,4,373.3796,1,1,3,113,Lost
12895,4354,4,371.9984,1,1,3,113,Lost
12606,4300,3,368.2966,1,1,3,113,Lost
11738,4329,5,366.5065,1,1,3,113,Lost
29729,4449,1,364.8172,3,3,3,333,Loyal
29578,4601,1,364.8172,5,5,3,553,Champion
13095,4334,4,363.4236,1,1,3,113,Lost
11709,4403,5,360.1087,2,1,3,213,Needs Attention
15353,4353,2,360.0422,1,2,3,123,Needs Attention
13140,4305,3,359.3572,1,1,3,113,Lost
11660,4462,5,358.8157,3,1,3,313,Potential Loyalist
12945,4300,4,355.1361,1,1,3,113,Lost
17442,4335,3,353.4675,1,1,3,113,Lost
15413,4445,3,352.4066,3,1,3,313,Potential Loyalist
14725,4347,3,352.3072,1,1,3,113,Lost
12692,4322,3,348.3623,1,1,3,113,Lost
11652,4338,5,343.5777,1,1,3,113,Lost
14328,4414,5,341.0694,2,1,3,213,Needs Attention
11841,4380,5,340.307,2,1,3,213,Needs Attention
14611,4404,3,336.5279,2,1,3,213,Needs Attention
11641,4460,5,335.0362,3,1,3,313,Potential Loyalist
18759,4297,3,333.7433,1,1,3,113,Lost
18919,4613,2,332.5387,5,1,3,513,Potential Loyalist
13756,4517,4,329.8316,4,1,3,413,Potential Loyalist
11677,4356,5,329.5221,1,1,3,113,Lost
15748,4361,3,328.0856,1,1,3,113,Lost
12697,4371,3,327.2901,2,1,3,213,Needs Attention
13002,4366,3,325.9088,1,1,3,113,Lost
12444,4300,4,324.2071,1,1,3,113,Lost
11875,4298,5,323.4336,1,1,3,113,Lost
16689,4458,2,320.9584,3,2,3,323,Potential Loyalist
13268,4444,4,320.1187,3,1,3,313,Potential Loyalist
12430,4315,4,319.2346,1,1,3,113,Lost
11661,4342,5,317.9086,1,1,3,113,Lost
11719,4427,5,317.3561,3,1,3,313,Potential Loyalist
13175,4298,4,317.0025,1,1,3,113,Lost
13941,4337,4,316.9362,1,1,3,113,Lost
11861,4334,5,316.3616,1,1,3,113,Lost
13830,4316,2,314.4389,1,2,3,123,Needs Attention
13758,4339,4,313.9638,1,1,3,113,Lost
19647,4340,3,311.6543,1,1,3,113,Lost
13144,4441,4,311.0244,3,1,3,313,Potential Loyalist
14054,4301,3,310.2399,1,1,3,113,Lost
12165,4504,4,310.1073,4,1,3,413,Potential Loyalist
11987,4376,3,308.5492,2,1,3,213,Needs Attention
11922,4394,5,304.4276,2,1,3,213,Needs Attention
15494,4364,3,304.3613,1,1,3,113,Lost
11760,4367,3,303.7867,1,1,3,113,Lost
12352,4367,3,303.0353,1,1,3,113,Lost
12363,4416,4,302.6596,2,1,3,213,Needs Attention
11273,4547,2,301.9192,4,2,3,423,Potential Loyalist
12760,4529,4,301.864,4,1,3,413,Potential Loyalist
11784,4339,5,301.3226,1,1,3,113,Lost
12533,4587,2,300.5048,5,1,3,513,Potential Loyalist
12147,4373,4,299.9524,2,1,3,213,Needs Attention
11869,4309,5,297.3336,1,1,3,113,Lost
18852,4440,2,296.4163,3,2,3,323,Potential Loyalist
15507,4480,3,295.9633,3,1,3,313,Potential Loyalist
13920,4388,4,295.0019,2,1,3,213,Needs Attention
12936,4397,4,293.0682,2,1,3,213,Needs Attention
11823,4302,5,289.9742,1,1,3,113,Lost
14320,4429,2,289.4548,3,2,3,323,Potential Loyalist
17026,4611,3,288.836,5,1,3,513,Potential Loyalist
12074,4391,4,288.825,2,1,3,213,Needs Attention
12916,4349,4,288.6482,1,1,3,113,Lost
13816,4448,2,288.2172,3,2,3,323,Potential Loyalist
12159,4310,4,286.0735,1,1,3,113,Lost
12412,4375,2,285.6204,2,2,3,223,Needs Attention
14291,4462,3,285.5763,3,1,3,313,Potential Loyalist
11510,4330,5,285.2559,1,1,3,113,Lost
11849,4314,2,285.0569,1,2,3,123,Needs Attention
12919,4379,4,284.9575,2,1,3,213,Needs Attention
15498,4423,3,283.4546,2,1,3,213,Needs Attention
13013,4383,3,283.1453,2,1,3,213,Needs Attention
14359,4372,3,283.1452,2,1,3,213,Needs Attention
11698,4311,5,282.8138,1,1,3,113,Lost
11788,4458,2,282.0734,3,2,3,323,Potential Loyalist
29545,4784,1,281.8555,5,5,3,553,Champion
14529,4334,2,280.7364,1,2,3,123,Needs Attention
12056,4322,4,280.5596,1,1,3,113,Lost
11682,4347,2,279.543,1,2,3,123,Needs Attention
19640,4300,3,278.8137,1,1,3,113,Lost
14091,4473,5,277.5762,3,1,3,313,Potential Loyalist
16646,4333,2,277.2556,1,2,3,123,Needs Attention
24424,4610,1,275.7859,5,5,3,553,Champion
15536,4327,3,275.7307,1,1,3,113,Lost
16948,4320,3,274.0511,1,1,3,113,Lost
13231,4430,4,273.9296,3,1,3,313,Potential Loyalist
12691,4343,3,273.4433,1,1,3,113,Lost
12928,4383,4,273.3881,2,1,3,213,Needs Attention
11868,4339,5,272.9462,1,1,3,113,Lost
12191,4419,2,271.2444,2,2,3,223,Needs Attention
13998,4395,2,271.0013,2,2,3,223,Needs Attention
18926,4299,2,269.8742,1,2,3,123,Needs Attention
14341,4303,4,269.7527,1,1,3,113,Lost
15863,4495,3,268.5261,3,1,3,313,Potential Loyalist
15230,4311,2,268.4598,1,2,3,123,Needs Attention
14806,4526,2,268.4487,4,2,3,423,Potential Loyalist
14633,4386,3,267.9626,2,1,3,213,Needs Attention
11870,4308,2,267.7084,1,2,3,123,Needs Attention
13047,4428,3,267.3327,3,1,3,313,Potential Loyalist
12260,4480,2,267.1448,3,1,3,313,Potential Loyalist
12513,4406,2,267.1448,2,2,3,223,Needs Attention
15847,4305,3,265.6862,1,1,3,113,Lost
13141,4361,3,265.4652,1,1,3,113,Lost
11824,4316,5,265.2112,1,1,3,113,Lost
11833,4358,5,265.2112,1,1,3,113,Lost
12097,4306,4,263.2111,1,1,3,113,Lost
14675,4320,2,262.9569,1,2,3,123,Needs Attention
12939,4298,4,262.8906,1,1,3,113,Lost
18713,4333,2,262.1724,1,2,3,123,Needs Attention
11581,4364,5,262.0951,1,1,3,113,Lost
11094,4314,3,260.6585,1,1,3,113,Lost
12532,4332,4,260.4707,1,1,3,113,Lost
15872,4341,3,260.2718,1,1,3,113,Lost
11659,4319,5,259.6862,1,1,3,113,Lost
13634,4332,3,259.5977,1,1,3,113,Lost
11931,4383,2,259.0562,2,2,3,223,Needs Attention
14586,4336,3,258.5038,1,1,3,113,Lost
16717,4430,3,258.3601,3,1,3,313,Potential Loyalist
14096,4305,5,258.2275,1,1,3,113,Lost
29607,4631,1,258.1833,5,5,3,553,Champion
23696,4610,1,257.7192,5,5,3,553,Champion
11820,4350,5,257.1447,1,1,3,113,Lost
16488,4318,2,256.8242,1,2,3,123,Needs Attention
15418,4513,3,256.6142,4,1,3,413,Potential Loyalist
12696,4309,3,256.3159,1,1,3,113,Lost
17305,4300,2,256.3159,1,2,3,123,Needs Attention
13092,4362,2,256.3158,1,2,3,123,Needs Attention
11419,4512,2,256.0838,4,1,3,413,Potential Loyalist
13170,4576,2,255.2108,4,1,3,413,Potential Loyalist
17027,4535,3,255.1445,4,1,3,413,Potential Loyalist
13096,4317,4,254.9016,1,1,3,113,Lost
13003,4495,3,254.4263,3,1,3,313,Potential Loyalist
13116,4367,3,254.4263,1,1,3,113,Lost
16698,4315,2,254.3268,1,2,3,123,Needs Attention
13814,4587,2,254.1942,5,1,3,513,Potential Loyalist
11803,4363,2,254.0948,1,2,3,123,Needs Attention
14156,4372,2,253.6749,2,2,3,223,Needs Attention
17496,4312,2,253.5423,1,2,3,123,Needs Attention
13762,4320,4,253.0451,1,1,3,113,Lost
17840,4425,2,253.0008,2,2,3,223,Needs Attention
12795,4323,4,252.5147,1,1,3,113,Lost
12183,4500,4,252.4043,3,1,3,313,Potential Loyalist
12682,4361,3,251.8959,1,1,3,113,Lost
12146,4378,2,251.2992,2,2,3,223,Needs Attention
13155,4330,3,250.7799,1,1,3,113,Lost
20944,4653,1,250.2715,5,5,3,553,Champion
11651,4399,5,250.2053,2,1,3,213,Needs Attention
14100,4350,3,250.0173,1,1,3,113,Lost
15878,4370,3,249.6417,2,1,3,213,Needs Attention
15874,4383,3,249.1113,2,1,3,213,Needs Attention
13486,4445,3,249.1112,3,1,3,313,Potential Loyalist
17601,4514,2,249.0892,4,1,3,413,Potential Loyalist
13751,4329,3,248.5256,1,1,3,113,Lost
12431,4317,4,248.1057,1,1,3,113,Lost
14079,4299,4,247.1002,1,1,3,113,Lost
11726,4349,2,246.9012,1,2,3,123,Needs Attention
18320,4326,3,246.6251,1,1,3,113,Lost
14313,4365,3,245.7963,1,1,3,113,Lost
12107,4480,4,245.5642,3,1,3,313,Potential Loyalist
17680,4310,2,245.52,1,2,3,123,Needs Attention
13158,4396,3,245.2106,2,1,3,213,Needs Attention
13184,4353,2,243.6083,1,2,3,123,Needs Attention
17409,4418,2,243.0117,2,2,3,223,Needs Attention
13936,4378,3,241.9177,2,1,3,213,Needs Attention
14455,4373,3,241.9177,2,1,3,213,Needs Attention
18492,4475,2,241.1774,3,1,3,313,Potential Loyalist
12361,4368,3,240.2934,2,1,3,213,Needs Attention
12704,4404,3,240.2933,2,1,3,213,Needs Attention
13099,4403,2,239.7408,2,2,3,223,Needs Attention
18642,4320,2,239.1221,1,2,3,123,Needs Attention
22773,4388,1,238.6358,2,3,3,233,At Risk
13635,4330,3,238.3928,1,1,3,113,Lost
15172,4373,4,238.0724,2,1,3,213,Needs Attention
11802,4355,5,237.8955,1,1,3,113,Lost
13675,4378,2,237.8292,2,2,3,223,Needs Attention
14265,4320,5,237.8182,1,1,3,113,Lost
17119,4571,3,237.4645,4,1,3,413,Potential Loyalist
13285,4391,3,236.8568,2,1,3,213,Needs Attention
13318,4414,4,236.7574,2,1,3,213,Needs Attention
